label	context
pos	垃圾
pos	不要脸的时代，叛徒的子孙要兴风作浪了。瞿秋白、刘少奇都平反了，说不定还会给顾顺章“昭雪”。
pos	很多事情只有当事人才知道，但有时就连当事人也不明白哟。
pos	人都会变的，在不同的环境，信仰不同，身份不同，信仰也会改变，比如毛主席和邓小平，不变的是毛主席，一心为民。善变的是邓小平，一个极端现实主义者，利己主义者，是它让中国官商勾结贪官遍地 黑恶势力……。
pos	顾利群当年只有5岁。知道个啥。当年太幼小了，我党的特科也下不了手，把她送回老家了。其他顾顺章两夫妻的亲戚10多口人全部被我特科绳索勒脖干掉了。就地挖地埋了。这就是“顾顺章灭门案”。后来特科一名参加灭门的队员叛变，全盘供出了。
pos	我看过一本书当时记录问顾的老婆，愿不愿意和顾划清界限，顾家人拒绝，他们可能觉得他们人多，共产党在闹市区不敢把他们怎么样，于是才有后来的事情。这在当时环境无可避免，留下他们一家意味共产党机关极端危险，后来连两个小孩都逮住了几个共产党要员。周留下顾的两个小孩也算仁至义尽。
pos	顶 顶 处决顾顺章家人虽然残酷，但在当时情形下可以理解，而且保护了两个小孩.
pos	对于父亲顾顺章的一生，顾利群自己很难评价，只是想起“爱棠村事件”当中的无辜生命，她常常夜不能寐。——害别人的坏事很难评价，自己受害，耿耿于怀。
pos	通篇无耻至极！那恽代英的儿子恽希仲失去父亲后痛苦呢？
pos	一个这么牛B的特务，叛变后只仅仅出卖了一个人，怎么可能？
pos	欣赏好诗！
pos	欣赏佳作 祝福新春吉祥
pos	深情款款，感人至深！
pos	深情无限！
pos	抒情如水
pos	灌水 灌水 拜读，学习，祝福快乐！
pos	欣赏佳作！品味精彩！ 祝福博主！春祺笔健！
pos	小帕比还是很乖的啦，至于粉雾。。。只要在她身上戳洞玩就不会漏出来的
pos	就是我一直在和你扯的那只
pos	人生路上，只为一个目标活着，单调而繁忙。频频回头，既放不下过去，又错过了当下，。边走边看，一路精彩；边走边忘，一路洒脱。
pos	赞 原生态，自然美，好拍摄！
pos	宝贝们画的都很棒
pos	大赞☝️
pos	好拍、好介、随游欣赏。
pos	父爱如山！赞！
pos	国庆也不外出玩玩？
pos	大盘好像还要下跌。
pos	fPn
pos	博主, 我看完了你的这篇文, 你其实没说任何有价值的东西. 有一点很有意思, 你说4000点以上就是泡沫, 好像自己是一个神, 我想知道你的根据.   按照传统的理论, 熊市来临之前先有一个恐慌,  也就是一个快速的大回调, 这是见顶的预兆, 再涨上去就要做空, 那些上市企业我看很多都懂这个道理.  猜测是没价值的, 你的这些文字正着说反着说都是道理, 然并卵.  市场本身的语言是唯一正确的东西. 别以为这是马后炮, 美股现在也在这个阶段! 做空美股是今年最赚钱的交易.
pos	土耳其人在八十年代仍然是个愚昧的愚蠢的野蛮的落后的封建的穆斯林国家，九十年代冒充突厥人，在日本和欧洲帮助下成为一个现代的国家，但是土耳其人知道是冒充突厥人，也记得中国人以外都看不起土耳其人，所以土耳其人暗中一直在证明中国人虐杀少数民族和欺压小国无罪 土耳其人的基因主要是亚美尼亚人和阿拉伯人，中亚基因主要是俄罗斯人和蒙古人，蒙古人基因主要是蒙古人和汉族人，日韩基因主要是日韩人百越人通古斯人和汉族人，日本人基因里有种独特的基因，在韩国人和汉族人里也有日本人特有的基因 总之，土耳其人和中亚日韩满蒙藏并无血缘关系，以后不要继续理睬傻B土耳其驴子 美国如果有爱心，最好杀光强奸杀人狂土耳其驴子，，， 我从来不在乎土耳其的土地，也不在乎伊朗和阿富汗的突厥人的土地，问题仅仅是不能把土耳其人和伊朗阿富汗的突厥人安置在中亚和日韩满蒙藏
pos	难呀
pos	像先生这样忧国忧民的，头脑清晰，切中要害，而且敢于真言的，太少，太少！敬佩。
pos	先生说得是，那时农村就是那样，我当年也参加村里的文娱活动，热闹得很！
pos	///////别乱
pos	世界那个国家也不是天堂也不是地狱！但美国给主权国家制造的恐怖和灾难只能变成地狱！美国为了纸变钱让全世界供养他们最终就会倒置法西斯的下场！这就是美国人想遏制世界各国的崛起的最终目的！
pos	垃圾，小垃圾
pos	灌水 开心 欣赏。祝福早上好！！
pos	好久没见友友，明月心问候！
pos	灌水 灌水 灌水 长路漫漫,道声珍重.
pos	非常好！
pos	一切若只如初见，何事秋风悲画扇。人生的路渐行渐远，只要记得曾经相聚过，曾经温暖过，便好！
pos	灌水 灌水 灌水 赞 赞 赞 文字朴素，故事朴素，却那么令人感动！
pos	赞 春天里，野地里挖来的野菜，母亲会分门别类地把它们挑拣好。比如荠菜，嫩的可以生着腌成咸菜，精搓细揉之后，篦去水，再放上盐和辣椒大蒜之类的佐料，再过过性，就是一道很好吃的就饭菜。若赶上家里有香油，滴上几滴，就成了美味。 难忘的岁月，伟大的母亲。
pos	不是一般的漂亮，绝对高大上
pos	DRREWQT
pos	你爹我来了15
pos	789123
pos	你爹我来了19
pos	FDWA GWR
pos	你爹我来了2
pos	你爹我来了5
pos	～～～～～
pos	你爹我来了14
pos	漂亮，支持！
pos	回忆是抓不住的月光就变黑暗，让虚假的背影消失于晴朗，阳光在身上流转，让所有也将被原谅。同学少年都不贱，无端心事至未眠。
pos	开心 祝贺！
pos	地 球 村 邻 皆 友 朋，  临 屏 相 聚 见 真 情。  度 曲 填 词 明 壮 志，  并 驾 齐 驱 踏 征 程。  祝 愿 沐 浴 冬 韵 如  歌 的 美 好 时 光，  天 天 好 心 情。
pos	你好，奉上最诚挚的问候
pos	祈祷祈祷 哈哈哈哈 值得收藏...
pos	赏顶祝福好友！
pos	快乐自驾游，宝宝最开心！
pos	开心 拜访老朋友，欣赏佳作，欢迎互访交流
pos	旋转快乐 问候朋友！
pos	开心 美好 西湖美，是好去处，全家游玩快乐，快乐之情溢于言表！
pos	汗水汗水 不嘛不嘛 被贴了被贴了 okok
pos	赞 赞 顶 顶 拜读大作，欣赏！！！
pos	欣赏精彩佳拍、佳片！
pos	我只能说我看到的为什么完全不是这样，同样的景色经过你的拍摄后已经不同了。我是常州人。
pos	奖 生活中没有多少轰轰烈烈的大事，更加多的是平常琐碎的小事。在这些小事当中，我们不断地得到关爱，得到智慧，得到成功，得到记忆，得到那些值得珍惜的一切。
pos	不晓得这个地球上还有哪个民族比德国人更加酷爱自然、亲近田园、走进森林的了，我在德国是学习园艺景观设计的，现在是德国职业风水师。在给德国家庭和公司看风水的过程中体会到，几乎每个德国人好像都懂花鸟虫草、园艺之类的知识，仿佛他们生来就是植物专家、园艺工人似的。 有兴趣来看看我的博文哦  <<德国，一个真正生活在风水意识中的民族！>>
pos	欣赏佳作，分享精彩，拜访先生，祝福您新春快乐！猴年大吉！
pos	老弟越来越厉害了。非常精彩。祝福老弟心情快乐
pos	顶 看望益生，祝福春天安好！
pos	看望好友，欣赏佳作！品味蕴涵！
pos	感佩才情，遥握致意！
pos	欣赏精美轱辘体，有时间也转一个，先收藏了再说吧
pos	美好 “你管不管，这货肥成这样了还要跟我抢吃的…你到底管不管” 大佬，你到底管不管啊？
pos	吃香蕉好处多。
pos	老乡呀，感觉这文章是专写给我的哩，很亲切！
pos	好东西，让我爸多吃点，降糖~
pos	问好！
pos	呵呵呵
pos	开心 拜读，恭贺老师！
pos	没看懂
pos	赏读受益佳作，感悟精彩，顺祝您欢度新年，心情快乐！
pos	这部片子很用心呀 采访很多同学 而且都是一些我们心中固有的偏见 很有意思 特别喜欢大树拆元元台的一段哈哈哈哈
pos	没看到链接哇。。（1443401033）
pos	新的一年，新的起点， 祝朋友新年吉祥！
pos	雷公䕨和紫薇有什么区别？
pos	配图很多……假如以后有可能重新编辑，我可能用到很多配图。加深印象吧。……没想着自己要写一部不朽的巨著，甚至都没想写一篇纪念一个故友的文章。只是，一段往事里，充满了不幸，艰辛，抗争，还有那么多的阴险，狡诈与恶毒————人性，在一个弱小人物生命终结前后如此完整的汇集，实在是让人难以理解。于是，发一声呐喊，如在黑雾中划一道火石电光，虽不能引燃照亮人心良善之炬，却也可透视一下那些阴暗角落里，有多少龌蹉的勾当。     没有人可以作良知的审判者。一支笔不能，一个人不能。是你自己，为恶后，永远都逃不脱————你心里，那个刻在心里，曾经伴着恶毒生发出来的言，行…………     月光会被乌云遮住。但是，月光，总会在你身边，在你的周围无声无息的撒下…………     你害怕月光么？如水，如雾，…………悄悄的来，悄悄的去。
pos	但总不是定投吗，管它涨还是跌！在最悲观的时候，可能天亮了！
pos	还高啊？还去泡沫啊？都快破产了都
pos	但总 我觉得还是很难 你看大资金方不也跟游资一样拼命在买垃圾股么
pos	美国狗，赚发难财
pos	能靠谱些吗
pos	拜读佳作，分享精彩，顺颂冬祺！
pos	赏读新作，欣赏问候好友。
pos	赞 顶 精彩诗作，欣赏问好。
pos	景点的美，被美人衬托出来了，哈哈哈。
pos	赞 卧是抗击打能力较强的银，今天被击倒，哈哈哈~~~
pos	是的，如果把目标暂定为寻找美食，那就可以在广州先住下，你不是要待一段时间吗。住在广州，就可以很容易找到当地的特色餐饮。这得看你是否和当地人交流有没有障碍。俺往往是到了地方就走街串巷，专门找当地人打听好吃的地方。当地人最清楚哪儿有好吃的，要不断问，多问几个人，一定会得到满意答案。
pos	路过 开心
pos	拜读佳作，问候老师
pos	很喜欢玲玲总结的，不要等到失去后才后悔。但是很多人拥有的时候并不珍惜，考虑问题也只是站在自己的角度上考虑，并不为对方考虑，也忽略了很多东西。千万不要等到失去以后才想着珍惜，这样只会让自己后悔。
pos	品读力作，学习借鉴。顺致新年吉祥福祉！
pos	开心 开心 开心 欣赏幽默短片。
pos	欣赏喜欢好朋友的佳作，祝新春快乐，身体健康！
pos	朋友真逗！欣赏佳作，问候朋友，祝新春快乐！
pos	主流媒体现在问题大了，根本就不是为党服务，可以说就是别有用心。
pos	反正不咋地。只要支持转基因就无知。
pos	很喜欢，猴年点赞。
pos	任志强的“炸掉”，不仅让人看到任志强身上流淌着纯正的资本家的血液，更深刻地看到了资本永远不会变的本性！！
pos	开心 哈哈 2015一去不复返的告辞了，2016元日到来，无论你对数学题兴趣与否，如何解析2016这道方程式，这对每个人都很重要。借此平台，修缮送来温馨问候及最美好的祝福给您，祝愿您新的一年万事顺心、吉祥与好运、欢畅与安康、快乐与福祉、阖家和睦安泰与您亲昵追逐相伴！ 来去匆苍寻朋踪， 文笔会友见荧屏。 相互情谊在链线， 交流必须勤沟通。
pos	赞 分析到位，值得为之细品！
pos	胡耀邦后人前来查看家谱，结果没能查出一二三来。胡大哥，您没有把家谱拍下来，带回家中好好研究研究？说不准您就成了名人后代了。 胡大哥，如果查无果，也不要气馁，说明先辈的家谱年限不够长。 感谢胡大哥，又领着我长见识了。祝天天开心。
pos	传统，农家，田园，温馨，一切都如此自然，故里的原始最亲。
pos	赞 鼓瑟虎丘來夢境，探梅雲水踏霜花。扶蘭倚竹楚湘鬼，雪幹冰枝蟬翼紗。 品读，问好
pos	此景隴山無覓處，猶觀凍瀑煮陳茶。 欣賞自家好詩！
pos	欣赏佳作，感佩才情，问好学习.祝新年快乐，万事如意，阖家幸福
pos	赞 美好 祝您初二快乐！欣赏精彩，点赞！ 祝您新春吉祥，万事胜意！健康快乐！
pos	拜读学习。祝福朋友春节开心，猴年吉祥。
pos	音乐 问候春节好
pos	开心 顶 欣赏佳作！新年祝福您！
pos	各有各的难处，林黛玉和贾府一帮丫鬟小姐比起来，真不能算命苦，但是她性格太敏感。
pos	赞 天下之美集散地！
pos	赞 美好 欣赏佳作精彩，点赞！问候好友，祝您猴年大吉，健康快乐！
pos	开心 开心 开心 开心 开心 开心 问早好！
pos	转载佳作, 赞美美拍， 祝福好友摄影快乐！
pos	顶 开心 再赏美拍！ 第12集几时出台？
pos	顶 欣赏问候，祝福老师吉祥，猴年快乐！
pos	赞 赞 欣赏，春节快乐。
pos	赞 赞 好诗，大气纵横，赞赏，感佩欣赏
pos	灌水 灌水 灌水 您的诗与众不同，有自己的风格，虽有长句，但很耐读！
pos	顶  来看看 了 学习了啊
pos	看杀卫玠的标题写得挺好，利用良性标题党的特点，挺吸引人。但版面设计不是太好。
pos	“历史新说”这个杂志名很好，很有封面的感觉。“颜值太高”，“小鲜肉”很现代化但很符合主题。文字再古风一点会更好。
pos	标题怎么说呢好奇怪hhhh总觉得怪怪的 利用杂志封面挺有新意+2
pos	顶 受益了
pos	赞 顶 刘泳俊先生的《苦痛的根源》一书中的这篇文章段落后似乎让我一下子惊醒过来，开悟了。
pos	顶 顶 开心 开心 开心 写得好！
pos	文章已拜读，学习了！
pos	开心 顶 主席万岁！邓贼万剐。
pos	狗狗 顶球顶球 顶顶 吊环吊环 单杠单杠 大便去大便去 打坐打坐 打酱油打酱油 打鼓打鼓
pos	赞 赞 赞 好棒的文字
pos	开心 赞 最后一副也挺有意境，像一幅画。
pos	你拍的够细法，点点滴滴都拍的那么到位！
pos	中国排第三是意淫。 倭国还吹牛几个小时消灭中国海军，能让人家这么吹牛，能进三吗？
pos	整篇都是在胡说八道
pos	让祖国强大起来，别人不敢惹。
pos	小麦胚芽是抗氧化的么，怎么容易坏
pos	ED这么容易坏真的好惊讶，就好像大比例荷荷巴也容易坏一样让人费解
pos	惊心动魄！
pos	美轮美奂，诗歌美，意境美，爱的奉献。 祝朱老师猴年阖家欢乐，身体健康，大吉大利，万事如意！
pos	好文，我会常时间关注你。
pos	好文章，感谢楼主分享。
pos	灌水 灌水 灌水 非常可爱！有福气！
pos	开心 美好 美人胚子
pos	祝贺！祝贺！可爱的宝宝！祝福茁壮成长！成为国家栋梁！
pos	诗本是记事物抒胸臆的，怎么被一些人拿来当了名利工具，还惹出著作权是非来。悲！
pos	相信法律自有公道，守法公民怎么可能会被抓
pos	友情如陈年的酒！
pos	远方的友友，不晓得现在你恢复得怎样了，可以慢慢走路了吧
pos	一曲雪之歌，一片深友情。。
pos	灌水 欣赏佳作，祝福快乐，欢迎回访！
pos	好！
pos	美好 大家在一起过圣诞还挺热闹开心的！ 向您问好！预祝新年快乐！
pos	《飘》中描写的南方种植园的主奴关系是真实的，《汤姆叔叔的小屋》则全凭作者斯通夫人的想象。
pos	好感动，好温暖，好幸运。
pos	特来拜读。致问候！（张厚德）
pos	博主好文章
pos	赞 先生雅淡，敬佩您。
pos	一道清茶沏半世，两只素手舞平生。 赋诗难尽红尘怨，叹有香云送梵钟。 拜读好诗，品味佳句蕴含！喜欢！
pos	灌水 赞 祝贺画展圆满成功
pos	赞 秋色给您拜年啦。。。
pos	新春愉快！萬事如意！全家幸福！猴年吉祥！
pos	开心 开心 开心 拜读大作，恭祝您春节快乐！
pos	给老友拜年，祝福春节快乐，阖家幸福！
pos	赞 赞 美好 好美！问好师妹！拜读大作！
pos	探险之旅，写得不错，mark
pos	是谁给这些境外的敌人打开了方便之门？ 我们是不是应该问问清楚了。
pos	深深地怀念
pos	开心 欣赏，周一送上祝福
pos	写的不错，从中有很多感悟。
pos	赞 开心 生动的人像佳作，充满青春活力，分享！
pos	鼓掌 鼓掌 赞赏精彩佳作，问候秋日安好！
pos	人美景美！ 青春亮丽！
pos	音乐动人，拍摄生动。摄影家新周快乐！
pos	赞 美！
pos	It is not easy to make a living as a farmer.
pos	哇，美女封面人物！ ‘曾经沧海’是啥意思？ 繁华风光过了就返朴归真了？ 鸡狗照片好有趣。那绿头鸭子俺们这也有，不让打。
pos	乐趣无处不在。问好。分享。
pos	赞 顶 开心 拜赏，点赞！
pos	为情所困，为势所逼！
pos	别人对你说的话、做的事，不能决定你是什么样的人； 你对别人说的话、做的事，才能决定你是什么样的人。
pos	顶 赞 好久不见，来学习了，周末问候朋友。
pos	既浪漫又美妙的故事,赞美.
pos	开心 惦记，无声，却很甘甜； 问候，平常，却很温馨； 信任，无言，却最真切； 友情，无形，却最珍贵； 祝福，简单，却暖心间。 探访问候，再来拜赏赞颂，分享精彩！ 愿祝博友夏日安康，如意吉祥！
pos	顶 顶 顶 我感觉一个字 棒啊~~~ 一眼看到楚怀王我就笑了 张仪的发型也是模仿的很到位啊 演员很敬业耶~~~为了看得方便还加了字幕 ~真是太贴心了~郑袖的声音也是赞赞的~模仿的很像很到位~佳姝中间的忘词也是戳中了我的笑点~~~梦婷台词背的不错哦~完美哦！！ ！
pos	如今的视频短片里，不得不说模仿和搞怪以及标题是三个非常吸引人的点，而这部作品做到了这三点，因此是从传播角度比较成功的作品。
pos	好棒，请问摄影师你有档期给我们公司拍套宣传册吗？
pos	应该说这三十多年的改革开放，中国通过利用外资、引进先进技术及自主创新，我们的国家已取得巨大的成就，但到处都是工厂、高楼林立、车水马龙及大拆大挖的地铁高铁等过热现象已严重破坏生态环境，频发恶性的自然灾害、安全事故及严重的污染已影响我们的健康及生存。为了我们的子孙后代，我们不应该成为世界工厂(工地)，我们应该向欧美日俄澳及新加坡各国学习, 建议如下： 1。对农产品、原材料、烟酒、奢侈品及高科技产品等进口物品要征收一定比例的进口关税，其它进口产品一律免税。 2。全面取消所有出口产品的出口退税，并鼓励我国企业出国投资办厂（注：参考北京现代汽车或上汽通用或苏州新加坡工业园区的这些合作投资模式)。只有这样，国内企业才会更加重视自主创新及品牌建设并最终获得巨大的出口利润。 3。暂停对所有外国资本的引进，特别是到中国办工厂或投资收购的，更加要严加审批（注：一般是不批的，高端服务业的投资除外，如办医院、学校及银行等）。 4。对已投资的外资工厂、合资工厂及内资工厂，如果达不到国家环保及安全标准的，则应力促其限期整改或关闭（注：以钢铁为例，应大力支持国内钢铁厂停产、关闭、并购、转型升级至最多剩下 10 家环保型国际化集团股份公司）。 5。大力发展现代农业（主要是规模化、承包化、专业化、标准化、订单化的无公害农场种养管理），并对规模化的承包单位或个人进行大量补贴，从而保证国内大部分农民的安居乐业（注：每个农民都是村集体所有土地的股东，每年不仅有分红拿，也可以在本地给承包的农场主打工或外出到异地打工）以及十三亿人的稳定基本生活问题（注：得到政府巨额补贴的农场主需接受半年或壹年的统一固定价格收购，农场主通过正规物流公司把无公害的农产品直接送到超市、单位饭堂、酒家及正规的农贸市场）。 6。期望中国有更多地方可以像广东河源一样喝到干净的河水或湖水（即卖水为生，希望中国每个地方都能因地制宜发展绿色循环经济，坚持靠山吃山、靠海吃海及靠田种田的经济方针，并极少量地发展特色工业园区来集中办厂以避免大规模污染环境）。 7。健全公平公开的社会保障制度（注：包括失业保障金、60岁以上的全民养老金、60岁以内的低保救济金、12年的免费公立义务标准化教育、全民免费的公立标准化医疗服务、特廉价的保障房、独生子女补助费、特低价的公交车及普通火车等公共福利），让最穷的人不至于上街乞讨、杀人放火、偷窃、强奸、自杀跳楼、变疯子、吸毒等
pos	只要华裔美国人当了美国总统，美国注定完蛋。
pos	个人出名了，民族什么都没有。这种以个人名利为重的、脱离大众的民选有什么用。奥巴马即为一个很好的例子。
pos	在美国，加拿大英语中，亚裔ASIAN词的含义是东亚和东南亚裔，不包括印度裔和中东人种。
pos	顶 怪象
pos	虚假民主，不要也罢！ 美国是狗当总统都没啥！！ 这种民主不要也罢
pos	作为中国人，我只关心如果这哥们当了总统，对华政策是什么？会不会像奥巴马一样说一套做一套？
pos	哈哈。祝朋友中秋佳节快乐幸福！
pos	素舞？这是人名么
pos	专程来支持下朋友，写得不错
pos	灌水 开心 拜访朋友，欣赏佳作；感悟心境，创作快乐！
pos	婚姻是一场精神上的门当户对
pos	祝博主事业发达，开心快乐!我是做环保产品项目的，欢迎回访博客了解。
pos	拜读学习。来看看朋友。
pos	拜读佳作，遥祝快乐！
pos	轻轻带走你的忧烦，深深留下我的祝愿：健康快乐永远！
pos	精神上的共鸣才是最重要的，眼睛里只有无休止的对金钱的欲望，最后只能作金钱的奴隶。
pos	欣赏佳作，精神物质同步，地久天长。
pos	欣赏精彩，感受情怀，  受益匪浅！
pos	打错了。见谅。是：“还是平衡了好。”
pos	应该反思的是违反宪法以人民为敌的特色政治制度
pos	品赏。周末快乐！
pos	美好 美好 新春如意
pos	情趣兄吉祥！！！ 我也有三星！！！
pos	首先有主题，这个很好，其次是访谈对话形式很喜欢，很真实，对于照片的介绍可以多一些，背景音乐可以换一个。。。
pos	不错的maka作品~围绕“在苏大，在改变”的主题，记录了朱琳初到苏大的感受和现在的状态。后半部分围绕“朱琳与东吴剧社”，透过对新生专场导演的采访中了解被采访者的性格等方面，符合新闻的客观性真实性原则。 不足之处在于内容的丰富度还不够，并且具体的“在改变”体现在哪些方还不够明显。
pos	这种形式很新颖，在手机上传播也很便捷。 然后对被访者的生活情感挖掘的很深，还有对剧社导演的侧面采访也很添彩。
pos	欣赏佳作，早晨好!
pos	赞 来学。来祝诗人好
pos	精辟！
pos	此设计能让孩子掌握这节课的知识，并引导孩子主动思考问题，自主探索计算方法。
pos	赞 政府脱变
pos	这是一个和蔼慈祥的老头儿，一个不善言辞的老头儿，一个充满爱心的老头儿。
pos	那些年，那些事，总是会陪伴我们一生的~~
pos	越南和现代生活接轨了。专制的朝鲜又能维持多久呢？ 祝春好！
pos	今晚的约会不是预谋的 是心有灵犀的
pos	好诗，点赞。
pos	新手，摸索前进中……
pos	没有问题，可能隐藏着更多的问题。 没有忧患，可能隐藏着更大的忧患。 …… 对此你有何评论？ 欢迎回访参与《思考力测评：您的思维方式需要改善吗？》 愿我们友好交流， 成为学习型朋友！
pos	赞 开心 《沈郎多病不胜衣》这个书名文绉绉，酸溜溜，书卷气十足，很惹人驻足回眸！
pos	我还你一个世界..........这是一个什么样的世界？每人心中的世界相同吗？是有建立新世界的能力和格局吗？能当此重任吗？谁勾画蓝图？谁负责实施？谁在一旁监理？谁出钱，谁出力？收益如何结算？心里有数吗？ 政策发布下来，农民只有被动执行，相信中央相信党嘛！很少有人敢提不同意见的..........为什么不敢？提了会有什么后果？提了意见有用吗？如果提了意见也白瞎谁会白费劲？ 不能宏观的思考大局，眼界所限只能看这些小问题。这是我心中的一直存在的疑惑，被文章引发。请教之意。问候博友
pos	乱说！
pos	拜读佳作，分享精彩， 问好朋友，遥祝冬祺笔健安康快乐！
pos	顶 顶 顶 开心 开心 开心 感谢依梦老师选稿，辛苦了！感谢精彩点评。祝福，远握！祝福《汉唐诗苑》！
pos	管他呢，谁叫他是武则天
pos	听
pos	很详细。
pos	武则天大便秘结，还不是你老猛用舌尖舔出来的，这事你都要告诉世人，我都不说，你非要说，你猛的无耻哦
pos	XJB乱写！胡扯八道
pos	纯牌扯犊子
pos	涨知识
pos	黑历史的团伙们，如今都深陷黑色的泥泞，尝到了被黑的永无翻身的命运！这就是因果。 黑武则天就是在侮辱人民的智商。就是低估了人们的智商！ 你这么喜欢做美人鱼，不就是想秀秀自己的智商吗。智商为零。
pos	净扯淡
pos	扯呢！武则天生孩子还需要亲自哺乳吗？有必要催乳吗？！
pos	美好 你这么胡说八道，当心武则天从乾陵里爬出来，把你当大萝卜吃了！！
pos	路过 开心 顶
pos	一派胡言，武则天还要催乳？她的孩子不是有奶娘喂养吗
pos	茶事连国事。
pos	赞 赞 按兵不动，胜算在握
pos	赞 先生言之有理，只有自我强大才不会被欺侮，赞
pos	非常喜欢你的博文，我们都是大地与天空的孩子，在天地间找寻自己，努力保持心的自由与朴素！谢谢你的分享。背包印度30日记，与你分享旅行与人生。祝你健康快乐！
pos	寒露已尽，霜降接连。拜访来晚，见谅海涵！ 品赏游记，分享佳篇。祝福遥寄，快乐康安！
pos	赞 开心 眼界大开！
pos	漂亮又壮观！ 好赞！
pos	欣赏 问好！
pos	顶 顶 好漂亮的建筑，分享了！
pos	终于阅毕！赞叹好友才华！祝福吉祥！金秋快乐！
pos	师徒相遇是累世的缘分 阿弥陀佛
pos	顶 顶 佳作 周末快乐
pos	顶 赞同
pos	其实吧，我是赞同你的官方答案的，我也正在努力挣钱并希望能走向自由撰稿人的过程中，也许在文字中获得了新生，获得了自由，当然也过得了金钱。
pos	打酱油打酱油
pos	开心 住背包十年的那晚，恰放《杀手不太冷》，晚风习习，窝坐在二楼一脚，释放了徒步归来的紧张。
pos	一个天生的造反者而不是建设者。
pos	转基因大米、大豆、玉米转入了苏云金杆菌（BT）与草甘膦这些农药。转基因的实质就是往食物里掺毒药。主粮产业化，人们就得天天吃、月月吃，年年吃，这些农药在人体内日积月累，剂量会达到多大，你能测算出来吗？让人天天吃洗都洗不掉的转入农药的食品，难道不会出问题？ 药不能当饭吃这是常识，转基因的实质是让人把药当饭吃，一旦产业化就会导致中国人吃饭的同时吃药，人民凭什么不能反对？ 转基因作物导致“超级害虫”和“超级杂草”，你们的解决办法是不是继续转入更毒的基因？这样下去，虫子和草不断产生抗性，你们只能不断往食物里面转毒，人们只能不断食用越来越毒的食物，这难道不是一条不归路？
pos	回复   :昂 打算去
pos	文笔娴熟，介绍精彩。
pos	欣赏小范精彩佳评！赠金笔！祝创作愉快！
pos	顶 赞成！
pos	一辈子，一杯酒，一生能有几个真正朋友？几度春秋，随无语，缺惦记。余头的朋友可安好？
pos	有诗就不老
pos	赞 拜读欣赏。。。
pos	晨读师友好诗，祝福师友快乐！
pos	灌水 赞 美好 顶 推荐阅读，迦南的诗！
pos	hohohoho 震惊震惊
pos	顶 赞 拜读佳作，赞赏学习，顺致问候！笔耕愉快！
pos	赞 阿紫，你是一个活雷锋！
pos	马总的的长白岛正厚积着历史！羡慕博主家在长白！
pos	去你大爷的！别扯着明白装糊涂！哗众取宠！！
pos	欣赏受益！
pos	专程回访。问好朋友！学习啦，谢谢您的介绍！
pos	拜读欣赏，问候朋友，祝快乐健康！
pos	顶 书中自有黄金屋。
pos	“短时间内发的‘文章’太多”，“短时间内发的‘评论’太多”——双“管”齐下，根子云山雾罩。
pos	美籍中国离退休人员可领国内退休金，无语外国人还要我们来养，什么狗政府才能干这种事还有脸要我们延迟退休，李狗滚蛋
pos	喊徐书籍师公的人在红歌会洗涤呢，真是妙文。三十年没见也好意思洗涤。老师的老公就叫师公？没文化真可怕。
pos	能发炎否，测试
pos	顶 顶 顶 挺美华博客
pos	呼吸紧又瞎扯，称“只有日本，菲律宾两国拒绝邀请‘。
pos	回复   :白兰地我家有，下次我试试！
pos	拜读知青故事，喜欢！
pos	您好，我是新浪育儿博客婚姻家庭及情感组管理员，您的文章很精彩，我已经向育儿博客编辑推荐了您的文章，希望能够推荐成功，请继续支持新浪育儿博客。欢迎博友有好文到我博客纸条自荐！
pos	中国美食翻出的花样很多，值得大家学习、共赏。
pos	收到
pos	午夜凌晨祝福了
pos	路过 灌水
pos	《周易》的真相！   文王隐晦立《周易》，只为周朝奠根基。帝王权术藏《周易》，三千多年几人知。吾人重新解《周易》，正本清源复真意！周文王将帝王之术在《周易》64卦里阐述得淋漓尽致，为周人的八百年天下奠定了坚实的根基。西伯候父子为了周朝江山万代相传，保密其帝王之学。以隐晦的言语阐述其纵横的思想，并将《周易》64卦的逻辑关系隐藏，使后无人能知其真理。周文王蒙蔽了世人三千多年，造成我们国学文化的混乱，严重阻碍了我们中华民族的文明进程。我要彻底正本清源，梳理文化，想给世人以正确的文化指引。所以，我首先要将《周易》注解得通俗易懂，让普通人都能明白《周易》的真实内容。现在，我对《周易》64卦的注解，力求做到了人性的、逻辑的、科学的、历史的和通俗易懂的。我的博客里有《周易》64卦的详细注解。厉明忠
pos	按摩膏不能搭配nuface，各种gel的睡眠面膜可以，尤其冻膜，牛尔家的便宜，用起来不心痛
pos	这个月空瓶真多呀。雪花秀我也很喜欢。
pos	我也有同感，如果不乱买东西我得省多少钱啊
pos	呵呵，愧领雅意。次韵复月在上方君。 万物能容必是春，雅如雪夜兴归人。 报君唯有贫家月，几毫皎洁尚清纯。
pos	岁月犹如冰底水，日夜东流人不知。 老去不觉岁月弛，盛世唯觉生活甜。
pos	轻拾起一份珍惜，安放灵魂最深处，守候最美的遇见，牵一份友情，安暖与流年，相伴相随！
pos	灌水 纯纯的情意，堪赏。
pos	身体的确会发出声音，那大多是烦恼的声音。
pos	真跟我没有关系！
pos	顶 顶 拜读大作
pos	顶 欣赏！
